geoid10,downMean,upMean,downStdDev,upStdDev,tests,income,lon,lat
060014014002003,12.132951571275001,7.23445,5.004682441,1.9802035854125,8,18875,37.823278,-122.2742926
060014043001015,28.003000148749997,7.983873437499999,12.824560946874998,1.9403654289625,8,221875,37.847254,-122.2292738
060014081001008,1.47389106685,0.58830868626875,0.6657653364500001,0.355535086875,8,177083,37.7904634,-122.1501196
060014088001002,12.366166691100002,8.1675125,5.7106442599375,2.1832073907375,8,40294,37.7597165,-122.1897322
060014090002043,17.098177214125002,9.477178125,9.708369285875,2.5784786021249997,8,0,37.740519,-122.1996769
060014203003016,17.285707077125,8.2345854039625,7.8180845651125,2.4172295655250005,8,89038,37.8899556,-122.3067458
060014251012003,3.414928673125,4.496777867125,1.7621141791249997,1.7576131713125,8,80094,37.8384729,-122.3015778
060014301011002,11.411276508662498,1.9569759032750003,5.256032778374999,0.5564107896,8,94113,37.6997222,-122.0495131
060014304002005,19.19012605566625,4.4907702426,10.306709258973749,1.39776411115,8,101429,37.7202531,-122.1010932
060014311001018,19.40085809125,8.611291692075,9.554731976,2.6903820609249998,8,57043,37.6887627,-122.0690981
060014322003014,3.6217369745875,4.6668874183375,1.2631783342499998,0.9789855916124999,8,68750,37.7302384,-122.1499783
060014351043002,14.277406897625001,5.463966035587499,6.6130238784625,1.704265078525,8,43479,37.6313266,-122.0434934
060014371011088,20.071625701250003,10.6833109375,8.641453304675,3.4010386062875,8,127361,37.6241923,-122.1090461
060014384002006,10.427813729375,6.1135292682875,5.6315147269,1.55730439365,8,71250,37.6198562,-122.0885516
060014403352011,19.176308114875,6.8999234375,8.662382111374999,1.9612960950124998,8,93125,37.5876595,-122.0135405
060014414013004,22.046969359875,8.344293095874999,10.004515105125,3.1403326152125004,8,111544,37.5771631,-122.0467278
060014415031174,18.218573702249998,8.6992833806875,8.0595762775,2.9181116731125005,8,135536,37.473463,-121.9530175
060014429002012,15.757332236,8.97478125,7.39743066575,2.712027372775,8,107602,37.5112626,-121.9677626
060014431031008,11.416367479457142,6.430978571428571,4.903107737457143,2.4041838874857144,8,205272,37.5401992,-121.9158871
060014441001018,17.72216967575,9.557461432875002,7.5042296785,3.0921963799125,8,106196,37.5480182,-122.0257804
060014443012013,3.8007222756374994,2.0223845727249996,2.0910218280999997,0.6708392463375,8,111936,37.5352203,-122.0571898
060014504003033,14.678475594999998,6.4511640625,6.420013561124999,1.8909217304,8,82458,37.7043829,-121.9261804
